edu_id,profile_id,school,degree,field_of_study,start_date,end_date,grade,activities_societies,description,raw_text,sort_order
dc133eda-8a25-491d-9685-bdddc7983374,fce74dfc-f532-4650-8832-fc0e0a4485fb,Queen's University,"Bachelor of Science (BSc) Honours Biochemistry, Biomedical and Molecular Sciences",,2008,2012,,Biochemistry Student Council Co-Chair Academic Grievance Centre Coordinator Kingston Impact Basketball Club Head Coach Let's Talk Science Volunteer,,"Queen's University Bachelor of Science (BSc) Honours Biochemistry, Biomedical and Molecular Sciences 2008 – 2012 Activities and societies: Biochemistry Student Council Co-Chair Academic Grievance Centre Coordinator Kingston Impact Basketball Club Head Coach Let's Talk Science Volunteer",2
574896f3-08f2-481b-896f-26d73c0528fc,fce74dfc-f532-4650-8832-fc0e0a4485fb,Queen's University,"Bachelor of Arts (BA), French",,2008,2012,,"Biochemistry Student Council; Co-chair, Secretary, 2nd year Representative Academic Grievance Centre; Coordinator, Volunteer",,"Queen's University Bachelor of Arts (BA), French 2008 – 2012 Activities and societies: Biochemistry Student Council; Co-chair, Secretary, 2nd year Representative Academic Grievance Centre; Coordinator, Volunteer",3
8110032f-18df-4098-b5cf-c47296bf4159,fce74dfc-f532-4650-8832-fc0e0a4485fb,St. Paul High School,Ontario Secondary School Diploma,,2002,2008,95,Peer Helper Peer Pal Reach for the Top Club,,St. Paul High School Ontario Secondary School Diploma 2002 – 2008 Grade: 95 Activities and societies: Peer Helper Peer Pal Reach for the Top Club,4
85850f87-38d4-4c63-8494-6c03d77e5a02,485a2419-bb01-4142-868a-e70aa0b15adb,University of Calgary,"Bachelor of Science - BSc, Neuroscience",,Sep 2022,Apr 2026,,,,"University of Calgary Bachelor of Science - BSc, Neuroscience Sep 2022 – Apr 2026",0
898fd8ce-3669-4278-9f1c-bab9bcac1eb0,8be8ad99-b886-468d-9896-5bc9b32d2f71,University of Saskatchewan,"Doctor of Philosophy (PhD), Neuroscience",,2011,2016,GPA -88.67,,Thesis title: Characterization of a novel osmotically-evoked phospholipase C pathway and Slack and Slick-mediated Na+-activated K+ currents in rat supraoptic neurons Authored 3 first author and one second author research papers … more,"University of Saskatchewan Doctor of Philosophy (PhD), Neuroscience 2011 – 2016 Grade: GPA -88.67 Thesis title: Characterization of a novel osmotically-evoked phospholipase C pathway and Slack and Slick-mediated Na+-activated K+ currents in rat supraoptic neurons Authored 3 first author and one second author research papers … more",0
81b8ed7c-1d23-4e86-855f-6ab013bcdf66,8be8ad99-b886-468d-9896-5bc9b32d2f71,Sikkim Manipal University - Distance Education,"Master of Science (MSc), Clinical Research and Regulatory affairs",,2007,2009,Grade A,,"Educational and practical training on key concepts of clinical trials and regulatory affairs that are useful for understanding the overall new drug development process. The academic curriculum covered topics on technical documentations, protocol writing, data management, statistics, IPR, bioethics, audits and inspections, pharmacovigilance and medical writings all of which are an essential part of clinical trial application and process. … more","Sikkim Manipal University - Distance Education Master of Science (MSc), Clinical Research and Regulatory affairs 2007 – 2009 Grade: Grade A Educational and practical training on key concepts of clinical trials and regulatory affairs that are useful for understanding the overall new drug development process. The academic curriculum covered topics on technical documentations, protocol writing, data management, statistics, IPR, bioethics, audits and inspections, pharmacovigilance and medical writin",1
0a1ed631-7c2d-4221-8de4-a620a9b98d7c,8be8ad99-b886-468d-9896-5bc9b32d2f71,Maharshi Dayanand University,"B Pharma, Pharmacy",,1995,1999,Division 1st,,"Educational and practical training of Pharmaceutical principles that included Medicinal chemistry, Analytical chemistry, Physical chemistry, Physiology & Pharmacology, Industrial Pharmacy, Herbal medicine, Pharmacokinetics & Pharmacodynamics etc. … more","Maharshi Dayanand University B Pharma, Pharmacy 1995 – 1999 Grade: Division 1st Educational and practical training of Pharmaceutical principles that included Medicinal chemistry, Analytical chemistry, Physical chemistry, Physiology & Pharmacology, Industrial Pharmacy, Herbal medicine, Pharmacokinetics & Pharmacodynamics etc. … more",2
3f733cee-2a5f-4b89-aebf-8b6d0b8a8177,a15a3687-bd20-46c5-91aa-ceabe7296098,University of Calgary,"Bachelor of Science - BSc, Natural Sciences- Biology and Chemistry",,Sep 2024,Apr 2029,,,,"University of Calgary Bachelor of Science - BSc, Natural Sciences- Biology and Chemistry Sep 2024 – Apr 2029",0
1d1dcc2d-5abe-44d5-bccc-9e3749f69799,a15a3687-bd20-46c5-91aa-ceabe7296098,University of Calgary,Bachelor of Education - BEd,,Sep 2024,Apr 2029,,,,University of Calgary Bachelor of Education - BEd Sep 2024 – Apr 2029,1
3aa6d68f-f88e-4b58-8f36-309c27437ba2,a15a3687-bd20-46c5-91aa-ceabe7296098,William Aberhart High school,High School Diploma,,Sep 2021,Jun 2024,,,,William Aberhart High school High School Diploma Sep 2021 – Jun 2024,2
51aa46e1-6c3b-461c-b45a-a5f2d99ef933,281b42d4-3725-41c3-8f9e-3d4f1c6c0862,University of Calgary,Doctor of Medicine - MD,,Jul 2025,Jul 2028,,Martial Arts/Sparring Club - Founder & President Health Help Alberta - Volunteer Coordinator Nations Health Society - VP of Finance Exercise is Medicine - Junior Executive,,"University of Calgary Doctor of Medicine - MD Jul 2025 – Jul 2028 University of Calgary Bachelor of Health Sciences, Biomedical Sciences Sep 2021 – Apr 2025 Activities and societies: Martial Arts/Sparring Club - Founder & President Health Help Alberta - Volunteer Coordinator Nations Health Society - VP of Finance Exercise is Medicine - Junior Executive Skills: Writing, Microsoft Office",0
de508a3e-a02c-4904-9804-d2f1416ca321,7fedd5a7-fdd5-4e8b-b956-2783b161a1d8,University of Calgary,"Bachelor of Health Sciences(Honors), Biomedical Sciences",,Sep 2024,Apr 2028,,,,"University of Calgary Bachelor of Health Sciences(Honors), Biomedical Sciences Sep 2024 – Apr 2028 Grandview Heights High School 2022 – 2024",0
ac60c68f-ac16-4925-9f6d-b09c8b67c375,3304a215-893f-4362-b84d-4bb61a7ab080,University of Calgary,"Master of Community Health Sciences, Epidemiology - Supervisor: Dr. Michael D. Hill",,Sep 2025,Sep 2027,,,"Skills: Public Health Communication, Critical Thinking, +4 skills","University of Calgary Master of Community Health Sciences, Epidemiology - Supervisor: Dr. Michael D. Hill Sep 2025 – Sep 2027 Classes completed: Introduction to Community Health Sciences (Pass), Fundamentals of Epidemiology (A+), Biostatistics I: Biostatistics Essentials (A+), Health Research Methods (A), Biostatistics II: Modeling Health Outcomes (A+), Advanced Epidemiology (A+) … more Skills: Public Health Communication, Critical Thinking, +4 skills",0
4675d777-8bba-4364-af14-dc1dafa6d53c,3304a215-893f-4362-b84d-4bb61a7ab080,University of Guelph,"BSC Honours Neuroscience, Minor in Psychology",,Sep 2021,Apr 2025,Graduated with Distinction (80%+),"Administrative Assistant for the Guelph Neuroscience Student Association, member of the Guelph Scientista Club, and upper year mentor for the College of Biological Sciences.","Completed Honours thesis (95%, A+) focused on developing a novel research paradigm examining behavioural adaptation to stress in a murine model.","University of Guelph BSC Honours Neuroscience, Minor in Psychology Sep 2021 – Apr 2025 Grade: Graduated with Distinction (80%+) Activities and societies: Administrative Assistant for the Guelph Neuroscience Student Association, member of the Guelph Scientista Club, and upper year mentor for the College of Biological Sciences. Completed Honours thesis (95%, A+) focused on developing a novel research paradigm examining behavioural adaptation to stress in a murine model. Skills: Research Methods, D",1
cb8f5de6-c2c4-40e5-be05-6326a8928ea9,47e45df1-9de2-486e-bbc3-0dc6b8be0511,University of Calgary,"Bachelor of Health Sciences (BHSc), Biomedical Sciences",,2025,Jun 2029,2,,,"University of Calgary Bachelor of Health Sciences (BHSc), Biomedical Sciences 2025 – Jun 2029 Grade: 2",0
d2cc5112-7c81-464a-b400-7682ee2ff593,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Webber Academy,,,Aug 2018,Jun 2025,,"Senior High Student Union Executive Team, Science Fair, Science Olympics, Designer Genes Club, Track & Field, Cross-Country Running, Badminton, Mathematics Society",,"Webber Academy Aug 2018 – Jun 2025 Grade: 12 Activities and societies: Senior High Student Union Executive Team, Science Fair, Science Olympics, Designer Genes Club, Track & Field, Cross-Country Running, Badminton, Mathematics Society *Served as the Valedictorian of the Class of 2025",1
3f974093-16d5-441a-8443-7cb64a6f740d,d029dce6-a864-4662-9d89-1be8d56154d0,Queen's University,"Bachelor of Science, Life Science and Biochemistry (Honours)",,2025,2029,,"Student representative on school council, Valedictorian Candidate, Global sports academy golf, Junior and Senior Varsity volleyball, Grad committee member",,"Queen's University Bachelor of Science, Life Science and Biochemistry (Honours) 2025 – 2029 Springbank Community High School High School Diploma Sep 2022 – Jun 2025 Activities and societies: Student representative on school council, Valedictorian Candidate, Global sports academy golf, Junior and Senior Varsity volleyball, Grad committee member",0
cd90c7a4-880d-433c-943e-268daa25c26f,4c641fbc-db99-4329-a931-7d0b7621eff2,Haskayne School of Business,"Bachelor’s Degree, Business/Commerce, General",,2010,2015,3.426,Finance Lead of the Shulich Off-Road Team from 2010-2013,,"Haskayne School of Business Bachelor’s Degree, Business/Commerce, General 2010 – 2015 Grade: 3.426 Activities and societies: Finance Lead of the Shulich Off-Road Team from 2010-2013 Haskayne School of Business",0
bdc4ddb1-9826-4f12-8049-71b78cc04101,65b643de-b29a-4451-9fdb-db0cefffedf1,McMaster University,,,2023,2027,,,,McMaster University 2023 – 2027 Bowness High School High School Diploma Sep 2020 – Jun 2033,0
519f169a-eae1-4fdd-9144-dc8553d0a79d,1df5cab2-bab9-4d61-9a35-7ba6fae495d7,"Katie Maudsley, DID",,,,,,,,"More profiles for you Katie Maudsley, DID · 3rd Principal Designer at Mave Interior Design Studio Message Mollie Clark · 3rd Lawyer at Harper Grey LLP Message",0
749fd7f4-8c39-436b-89cc-b3f1eaf7f84c,9b9bd15c-aeea-43f7-806f-5066d2b9995a,Université des Sciences et de la Technologie 'Houari Boumediène',"Master 2 (M2), Industrial Engineering",,2010,2016,,,"Skills: Assainissement, Résolution de problèmes, +2 skills","Université des Sciences et de la Technologie 'Houari Boumediène' Master 2 (M2), Industrial Engineering 2010 – 2016 Skills: Assainissement, Résolution de problèmes, +2 skills",0
f4e119fd-83b4-4eae-be47-b38033bd8dae,49763fcc-eef0-4d5c-b7b6-e50306059e11,University of Calgary,"Doctor of Philosophy, Neuroscience",,Sep 2024,Present,,,,"University of Calgary Doctor of Philosophy, Neuroscience Sep 2024 – Present Skills: MRI, Psychophysiology, +29 skills",0
501cd367-a3b0-4ce3-9443-9f3b47c6d3e8,49763fcc-eef0-4d5c-b7b6-e50306059e11,Carleton University,"Master of Science, Neuroscience",,Sep 2022,Aug 2024,,,,"Carleton University Master of Science, Neuroscience Sep 2022 – Aug 2024 Skills: Data Analysis, Centrifugation, +18 skills",1
413ccbf9-a45d-4d19-865b-b032ac587282,49763fcc-eef0-4d5c-b7b6-e50306059e11,Carleton University,"Bachelor of Science, Neuroscience",,Sep 2018,Aug 2022,,,,"Carleton University Bachelor of Science, Neuroscience Sep 2018 – Aug 2022 Skills: Data Analysis, Data Management, +8 skills",2
6c00a429-74a8-4aab-bf19-ff232d97fce9,62fa7380-8183-42fe-a930-117c70326e50,University of Calgary,"Bachelor of Health Science, Biomedical Sciences, Honours",,Sep 2021,Jun 2025,First Class,,,"University of Calgary Bachelor of Health Science, Biomedical Sciences, Honours Sep 2021 – Jun 2025 Grade: First Class Brentwood College School BC Dogwood Diploma , High School Sep 2017 – Jun 2021",0
af5d69f6-6468-451d-8d21-83b16a7a0cb8,d19c6c74-136b-4169-96fd-c0084355a505,University of Toronto,"Doctor of Philosophy - PhD, Biomedical Engineering",,Jan 2025,Present,GPA: 4/4,,Inferring Sensory Axons' Properties Using Electrical Stimulation of the Peripheral Nervous System,"University of Toronto Doctor of Philosophy - PhD, Biomedical Engineering Jan 2025 – Present Grade: GPA: 4/4 Inferring Sensory Axons' Properties Using Electrical Stimulation of the Peripheral Nervous System",0
3c947cda-2cac-487c-9d7c-f185af19a170,d19c6c74-136b-4169-96fd-c0084355a505,Iran University of Science and Technology,"Master of Science - MS, Biomedical/Neural Engineering",,Jan 2020,Sep 2023,,,GPA: 4/4 Thesis: Spinal Cord Stimulation (SCS) For Relieving Neuropathic Pain In Rats.,"Iran University of Science and Technology Master of Science - MS, Biomedical/Neural Engineering Jan 2020 – Sep 2023 GPA: 4/4 Thesis: Spinal Cord Stimulation (SCS) For Relieving Neuropathic Pain In Rats.",1
5f6259bd-89ec-4e8e-bafa-91b8c59c2e55,d19c6c74-136b-4169-96fd-c0084355a505,"Islamic Azad University, Science And Research Branch","Bachelor of Science - BS, Biomedical/Medical Engineering (Bioelectric)",,2016,2020,18.52 (1st Rank),,Thesis: Sleep Stage Classification Using Statistical Feature Extraction,"Islamic Azad University, Science And Research Branch Bachelor of Science - BS, Biomedical/Medical Engineering (Bioelectric) 2016 – 2020 Grade: 18.52 (1st Rank) Thesis: Sleep Stage Classification Using Statistical Feature Extraction",2
e70840e8-bd14-4031-bfe9-172757e56d55,d19c6c74-136b-4169-96fd-c0084355a505,Faraji High school,Math & Physics,,Nov 2012,Jan 2016,19.89/20 (Summa Cum Laude),,,Faraji High school Math & Physics Nov 2012 – Jan 2016 Grade: 19.89/20 (Summa Cum Laude),3
68674304-c09f-4c4c-b99f-cee993dd4953,c5df7826-3ecd-4e54-8161-bbf569301079,University of Calgary,,,2017,2019,,,,University of Calgary 2017 – 2019,0
594af59b-b7af-4877-ae49-89f2ea89fcb5,c5df7826-3ecd-4e54-8161-bbf569301079,Behaviour Interventions Certificate of Achievement,Board Certified Behaviour Analyst Assistant,,2016,2017,,,,Behaviour Interventions Certificate of Achievement Board Certified Behaviour Analyst Assistant 2016 – 2017,1
f4519a0e-72d5-4c3e-8fb3-c783ce18f255,c5df7826-3ecd-4e54-8161-bbf569301079,MacEwan University,"Bachelor of Arts - BA, Psychology Honours",,2013,2017,,VP of Student Psychology Network,,"MacEwan University Bachelor of Arts - BA, Psychology Honours 2013 – 2017 Activities and societies: VP of Student Psychology Network",2
f0f77f26-f38b-40f7-8b6c-dc00ce7418c5,1d700dd9-938f-4cad-b67b-c643c0c6aa67,University of Calgary,Postdoctoral Fellow,,Mar 2023,Present,,,,University of Calgary Postdoctoral Fellow Mar 2023 – Present,0
0b7696cb-007d-4bef-9959-e84ee04ebd0a,1d700dd9-938f-4cad-b67b-c643c0c6aa67,Washington State University,"Doctor of Philosophy - PhD, Applied Mathematics",,2018,2023,,,,"Washington State University Doctor of Philosophy - PhD, Applied Mathematics 2018 – 2023",1
8877bb5c-2fb2-4875-9789-72b4297b4fd0,1d700dd9-938f-4cad-b67b-c643c0c6aa67,University of Washington,"Master of Science - MS, Applied Mathematics",,2016,2018,,,,"University of Washington Master of Science - MS, Applied Mathematics 2016 – 2018",2
22f2d62d-1b13-444d-997c-de0769fe546d,1d700dd9-938f-4cad-b67b-c643c0c6aa67,Carnegie Mellon University,"Bachelor of Science - BS, Mathematics",,2010,2014,,,,"Carnegie Mellon University Bachelor of Science - BS, Mathematics 2010 – 2014",3
adf30ab5-694b-4c32-9a66-e7b6b2135448,b7ca6cfe-e71a-439b-a674-b3410e093e16,University of Calgary,"Master of Science - MSc, Neuroscience",,,,,,,"University of Calgary Master of Science - MSc, Neuroscience 2026 University of Calgary BSc Honours, Neuroscience First Class Honours",0
5ec2a312-6a54-466a-9c90-fba6b7bf88de,997a851c-ca3e-4456-92a0-d5ec84cdffc1,University of Calgary,"Bachelor of Health Sciences - BHSc, Biomedical Sciences, Honours",,2022,2026,,Business Management and Marketing | Basketball | Sports medicine trainer | Honour Roll.,,"University of Calgary Bachelor of Health Sciences - BHSc, Biomedical Sciences, Honours 2022 – 2026 John G. Diefenbaker High School Alberta High School Diploma Sep 2019 – Jun 2022 Activities and societies: Business Management and Marketing | Basketball | Sports medicine trainer | Honour Roll.",0
3d43f5b7-65a3-48fa-a88e-0f3eec5509b8,67131b7a-94c9-4634-a781-207a798c7e7f,University of Calgary,"Bachelor of Science, Physical and Biological Anthropology",,,,,,,"University of Calgary Bachelor of Science, Physical and Biological Anthropology",0
